count,date,title,description,org_link,link
466,2023-09-15 09:20:00,"동아제약, 프리미엄 한방 <b>자양강장제</b> '동아보감경옥고' 출시",동아제약의 프리미엄 한방 <b>자양강장제</b> '동아보감경옥고' 제품 이미지/사진=동아제약  동아제약은 대표적인 한방 <b>자양강장제</b> 경옥고를 동의보감 처방 그대로 현대적 방식으로 제조한 일반의약품 '동아보감경옥고'를... ,http://www.issuenbiz.com/news/articleView.html?idxno=30026,http://www.issuenbiz.com/news/articleView.html?idxno=30026
467,2023-09-15 09:18:00,"동아제약, 프리미엄 한방 <b>자양강장제</b> '동아보감경옥고' 출시",동아제약(대표이사 사장 백상환)은 대표적인 한방 <b>자양강장제</b> 경옥고를 동의보감 처방 그대로 현대적 방식으로 제조한 일반의약품 '동아보감경옥고'를 출시했다고 15일 밝혔다. 조선시대 3대 명약 중 하나로 꼽히는... ,http://www.nextdaily.co.kr/news/articleView.html?idxno=222134,http://www.nextdaily.co.kr/news/articleView.html?idxno=222134
468,2023-09-15 09:18:00,"동아제약, 프리미엄 한방 <b>자양강장제</b> '동아보감경옥고' 출시",동아제약(대표이사 사장 백상환)은 대표적인 한방 <b>자양강장제</b> 경옥고를 동의보감 처방 그대로 현대적 방식으로 제조한 일반의약품 ‘동아보감경옥고’를 출시했다고 15일 밝혔다. 조선시대 3대 명약 중 하나로 꼽히는... ,https://www.megaeconomy.co.kr/news/newsview.php?ncode=1065572162238785,https://www.megaeconomy.co.kr/news/newsview.php?ncode=1065572162238785
469,2023-09-11 17:34:00,여성 건강만 책임진다?…남성 건강도 책임지는 만능 과일 '석류' [헬스키친],"석류는 갈증 해소를 비롯해 여성에게는 갱년기 증상 완화, 남성에게는 천연 <b>자양강장제</b>의 역할을 한다. 석류는 씨가 많기 때문에 씨를 뱉어내고 먹거나 즙으로 짜서 먹는 경우가 많은데, 씨앗도 함께 먹어야 효능을 제대로... ",http://www.mkhealth.co.kr/news/articleView.html?idxno=65728,http://www.mkhealth.co.kr/news/articleView.html?idxno=65728
470,2023-09-11 15:22:00,&quot;우승했습니다!&quot; 36살 래퍼 겸 사장님 스윙스의 근황은 '끝없는 도전' 그 자체...,"래퍼 겸 소속사 대표 스윙스(문지훈, 36)가 주짓수 대회에서 성과를 거뒀다. 지난 10일 스윙스는 자신의 인스타그램을 통해 &quot;우승했습니다. 사랑합니다. 연희 주짓수 만세. 응원 와준 우리 식구들 고맙습니다. 앞으로 더... ",https://www.huffingtonpost.kr/news/articleView.html?idxno=212864,https://www.huffingtonpost.kr/news/articleView.html?idxno=212864
471,2023-09-07 15:42:00,청정 제주 자연 담은 '제주 특산물' 한 자리에,"주로 <b>자양강장제</b>, 해열제 등의 약재료 사용되고, 이뇨작용도 탁월해 야뇨증 치료에 도움을 준다. 과거 민간요법에선 불면증을 치료하는데 그 뿌리를 말려 가루로 내어 복용했으며, 뿌리를 달여 마시면 구충제 역할도... ",http://www.jejunews.com/news/articleView.html?idxno=2205390,http://www.jejunews.com/news/articleView.html?idxno=2205390
472,2023-09-07 14:10:00,"'의약품 큰 손' 중국인, 지갑 닫을라…K바이오 '예의주시'",<b>자양강장제</b> '원비디' 등 일반의약품으로 중국에서 자리 잡은 일양약품은 백형병 신약 '슈펙트'의 허가 신청을 준비 중이다. 휴젤은 보툴리눔 톡신 '레티보'를 2020년 10월 중국에서 허가받아 판매 중이다. HK이노엔은... ,http://www.newsis.com/view/?id=NISX20230907_0002441723&cID=10434&pID=13200,https://n.news.naver.com/mnews/article/003/0012075832?sid=102
473,2023-09-06 19:38:00,[신 팔도명물] 청정 자연을 맛보다…‘제주 특산물’ 한 자리에,"주로 <b>자양강장제</b>, 해열제 등의 약재료 사용되고, 이뇨작용도 탁월해 야뇨증 치료에 도움을 준다. 과거 민간요법에선 불면증을 치료하는데 그 뿌리를 말려 가루로 내어 복용했으며, 뿌리를 달여 마시면 구충제 역할도... ",http://www.kwangju.co.kr/article.php?aid=1693996500757395316,http://www.kwangju.co.kr/article.php?aid=1693996500757395316
474,2023-09-06 14:40:00,“땅끝바다 ‘뻘전복’ 맛보세요”,"전복은 타우린과 아르기닌 성분이 풍부해 천연 <b>강장제</b>라 불릴 정도로 <b>자양</b>강장과 피로회복, 항암작용 등에 탁월한 고단백 저지방의 완전식품이다. 군은 이와 함께 전복과 김 등 해남산 수산물로 추석선물 하기 등... ",http://www.jndn.com/article.php?aid=1693978566368980109,http://www.jndn.com/article.php?aid=1693978566368980109
475,2023-09-06 13:46:00,[신 팔도명물] 청정 제주 1차산품 및 특산물 대전,"주로 <b>자양강장제</b>, 해열제 등의 약재료 사용되고, 이뇨작용도 탁월해 야뇨증 치료에 도움을 준다. 과거 민간요법에선 불면증을 치료하는데 그 뿌리를 말려 가루로 내어 복용했으며, 뿌리를 달여 마시면 구충제 역할도... ",https://news.imaeil.com/page/view/2023090518513352613,https://n.news.naver.com/mnews/article/088/0000834374?sid=103
476,2023-09-06 09:46:00,"전이섭의 '나무예찬(禮讚)' 17. 헤아림, 은행나무를 들여다보며...,",열매에는 생물성장 호르몬인 시노키틴(Cytokinin)과 지베렐린(Gibberellin)이라는 성분이 있어 <b>자양강장제</b>로도 효과가 좋으며 혈액순환을 돕는 것으로도 알려져 있다. 잎에는 플라보노이드(Flavonoid)와 테르페노이드(Terpenoid)... ,http://www.yangsanilbo.com/news/articleView.html?idxno=99784,http://www.yangsanilbo.com/news/articleView.html?idxno=99784
477,2023-09-06 05:38:00,한림제약 호르반 첫 CF 제작...외형 20억 돌파 예상,"한림제약 <b>자양강장제</b> 호르반이 내달 중 TV-CF를 전격 온에어 할 계획이다. 업계에 따르면 한림제약은 조만간 전속모델과 계약을 마무리하고, 이달 말까지 촬영을 마치고 10월 초 CF를 송출할 예정이다. 호르반 모델은... ",http://www.dailypharm.com/Users/News/NewsView.html?ID=303771&REFERER=NP,http://www.dailypharm.com/Users/News/NewsView.html?ID=303771&REFERER=NP
478,2023-09-05 17:28:00,"해남군, 땅끝바다'뻘전복'소비촉진 할인행사 실시","전복은 타우린과 아르기닌 성분이 풍부해 천연 <b>강장제</b>라 불릴 정도로 <b>자양</b>강장과 피로회복, 항암작용 등에 탁월한 고단백 저지방의 완전식품이다. 해남군은 이와 함께 전복과 김 등 해남산 수산물로 추석선물 하기 등... ",https://www.onews.tv/news/articleView.html?idxno=179623,https://www.onews.tv/news/articleView.html?idxno=179623
479,2023-09-05 17:22:00,"해남군, 땅끝바다 '뻘전복'소비촉진 할인행사 실시","전복은 타우린과 아르기닌 성분이 풍부해 천연 <b>강장제</b>라 불릴 정도로 <b>자양</b>강장과 피로회복, 항암작용 등에 탁월한 고단백 저지방의 완전식품이다. 해남군은 이와 함께 전복과 김 등 해남산 수산물로 추석선물 하기 등... ",http://www.newsworker.co.kr/news/articleView.html?idxno=219538,http://www.newsworker.co.kr/news/articleView.html?idxno=219538
480,2023-09-05 16:20:00,"해남군, 땅끝바다 '뻘전복' 소비촉진 할인행사","전복은 타우린과 아르기닌 성분이 풍부해 천연 <b>강장제</b>라 불릴 정도로 <b>자양</b>강장과 피로회복, 항암작용 등에 탁월한 고단백 저지방의 완전식품이다. 해남군은 이와 함께 전복과 김 등 해남산 수산물로 추석선물 하기 등... ",http://www.newsis.com/view/?id=NISX20230905_0002438950&cID=10809&pID=10800,https://n.news.naver.com/mnews/article/003/0012071127?sid=102
481,2023-09-05 15:26:00,"해남군, 땅끝바다 '뻘전복' 할인 행사","전복은 타우린과 아르기닌 성분이 풍부해 천연 <b>강장제</b>라 불릴 정도로 <b>자양</b>강장과 피로회복, 항암작용 등에 탁월한 고단백 저지방의 완전식품이다. 해남군은 이와 함께 전복과 김 등 해남산 수산물로 추석선물 하기 등... ",http://www.newsmaker.or.kr/news/articleView.html?idxno=143714,http://www.newsmaker.or.kr/news/articleView.html?idxno=143714
482,2023-09-05 14:56:00,"해남군, 땅끝바다‘뻘전복’소비촉진 할인행사 실시","전복은 타우린과 아르기닌 성분이 풍부해 천연 <b>강장제</b>라 불릴 정도로 <b>자양</b>강장과 피로회복, 항암작용 등에 탁월한 고단백 저지방의 완전식품이다. 해남군은 이와 함께 전복과 김 등 해남산 수산물로 추석선물 하기 등... ",http://www.metroseoul.co.kr/article/20230905500427,http://www.metroseoul.co.kr/article/20230905500427
483,2023-09-05 14:34:00,"해남군, 땅끝바다‘뻘전복’소비촉진 할인행사 실시","전복은 타우린과 아르기닌 성분이 풍부해 천연 <b>강장제</b>라 불릴 정도로 <b>자양</b>강장과 피로회복, 항암작용 등에 탁월한 고단백 저지방의 완전식품이다. 해남군은 이와 함께 전복과 김 등 해남산 수산물로 추석선물 하기 등... ",https://www.nspna.com/news/?mode=view&newsid=656728,https://www.nspna.com/news/?mode=view&newsid=656728
484,2023-09-05 13:36:00,"[해남군 소식] 해남군, 땅끝바다 '뻘전복'소비촉진 할인행사 실시 外","전복은 타우린과 아르기닌 성분이 풍부해 천연 <b>강장제</b>라 불릴 정도로 <b>자양</b>강장과 피로회복, 항암작용 등에 탁월한 고단백 저지방의 완전식품이다. 해남군은 이와 함께 전복과 김 등 해남산 수산물로 추석선물 하기 등... ",https://www.psnews.co.kr/news/articleView.html?idxno=2031984,https://www.psnews.co.kr/news/articleView.html?idxno=2031984
485,2023-09-05 12:50:00,"해남군, '뻘전복' 소비 촉진 할인행사 실시","전복은 타우린과 아르기닌 성분이 풍부해 천연 <b>강장제</b>라 불릴 정도로 <b>자양</b>강장과 피로회복, 항암작용 등에 탁월한 고단백 저지방의 완전식품이다. 군은 이와 함께 전복과 김 등 해남산 수산물로 추석선물 하기 등... ",http://www.shinailbo.co.kr/news/articleView.html?idxno=1755203,http://www.shinailbo.co.kr/news/articleView.html?idxno=1755203
486,2023-09-05 12:06:00,"해남군, 땅끝 바다 '뻘 전복'소비 촉진 할인행사 실시...8일까지 신청 받아","전복은 타우린과 아르기닌 성분이 풍부해 천연 <b>강장제</b>라 불릴 정도로 <b>자양</b> 강장과 피로회복, 항암 작용 등에 탁월한 고단백 저지방의 완전식품이다. 한편 해남군은 이와 함께 전복과 김 등 해남산 수산물로 추석... ",http://www.sisafocus.co.kr/news/articleView.html?idxno=303945,http://www.sisafocus.co.kr/news/articleView.html?idxno=303945
487,2023-09-05 11:56:00,"해남군, 땅끝바다‘뻘전복’소비촉진 할인행사 실시","전복은 타우린과 아르기닌 성분이 풍부해 천연 <b>강장제</b>라 불릴 정도로 <b>자양</b>강장과 피로회복, 항암작용 등에 탁월한 고단백 저지방의 완전식품이다. 해남군은 이와 함께 전복과 김 등 해남산 수산물로 추석선물 하기 등... ",https://www.siminilbo.co.kr/news/newsview.php?ncode=1160273785611907,https://www.siminilbo.co.kr/news/newsview.php?ncode=1160273785611907
488,2023-09-05 11:44:00,"해남군, 땅끝바다 '뻘전복' 소비촉진 할인행사 실시","전복은 타우린과 아르기닌 성분이 풍부해 천연 <b>강장제</b>라 불릴 정도로 <b>자양</b>강장과 피로회복, 항암작용 등에 탁월한 고단백 저지방의 완전식품이다. 해남군은 이와 함께 전복과 김 등 해남산 수산물로 추석선물 하기 등... ",http://www.m-i.kr/news/articleView.html?idxno=1046212,http://www.m-i.kr/news/articleView.html?idxno=1046212
489,2023-09-05 11:12:00,"해남군, 땅끝바다'뻘전복'소비촉진 할인행사 실시","전복은 타우린과 아르기닌 성분이 풍부해 천연 <b>강장제</b>라 불릴 정도로 <b>자양</b>강장과 피로회복, 항암작용 등에 탁월한 고단백 저지방의 완전식품이다. 해남군은 이와 함께 전복과 김 등 해남산 수산물로 추석선물 하기 등... ",http://www.queen.co.kr/news/articleView.html?idxno=394079,http://www.queen.co.kr/news/articleView.html?idxno=394079
490,2023-09-05 11:05:00,"해남군, 땅끝바다 '뻘전복' 소비촉진 할인행사 실시","전복은 타우린과 아르기닌 성분이 풍부해 천연 <b>강장제</b>라 불릴 정도로 <b>자양</b>강장과 피로회복, 항암작용 등에 탁월한 고단백 저지방의 완전식품이다. 해남군은 이와 함께 전복과 김 등 해남산 수산물로 추석선물 하기 등... ",http://www.enewstoday.co.kr/news/articleView.html?idxno=2035429,http://www.enewstoday.co.kr/news/articleView.html?idxno=2035429
491,2023-09-04 09:19:00,"'타짜 곽철용' 김응수, 트롯 가수 깜짝 변신","‘맥문동 오빠’는 넘치는 에너지로 사랑을 맹세하는 남자의 마음을 <b>자양강장제</b>로 쓰이는 약재 맥문동에 비유한 노랫말이 인상적인 트롯곡이다. ‘전국노래자랑’ 심사위원인 작곡가 김동찬이 작사, 작곡에 참여했다.... ",http://starin.edaily.co.kr/news/newspath.asp?newsid=01131606635736840,https://n.news.naver.com/mnews/article/018/0005566557?sid=106
492,2023-09-01 08:46:00,[CEO의 건강학] 집중력 영양제 가이드,홍경천은 정신적인 피로를 줄이고 신체 기능을 향상시키는 일종의 <b>자양 강장제</b>다. 스트레스 반응 경로와 신경 전달 물 질을 조절하며 뇌 세포의 에너지 생산 능력을 증가시킨다. 다양한 연구 결과 기억력과 학습 능력... ,https://www.chiefexe.com/news/ArticleView.asp?listId=Mzk1OXx8bGltaXRfZmFsc2Ug,https://www.chiefexe.com/news/ArticleView.asp?listId=Mzk1OXx8bGltaXRfZmFsc2Ug
493,2023-08-31 11:26:00,TV하이라이트-9월1일,"몬테수마 왕에게 자식을 300명이나 안겨준 <b>자양강장제</b>이자, 10알이면 토끼 한 마리를 살 수 있는 귀한 화폐로 사용된 고대 마야인들의 진정한 국민 열매 카카오. 마야의 방식 그대로 먹고 마시고 탐험한다. 이어 비행기를... ",https://www.kwnews.co.kr/page/view/2023083017122292189,https://n.news.naver.com/mnews/article/087/0000992123?sid=102
494,2023-08-30 05:32:00,"양자리 '마음을 넓게', 황소자리 '부모님 말씀' [수요일 별자리 운세]","<b>자양강장제</b> 전갈자리 : 견고하던 사랑탑이 흔들흔들 하진 않나 확인이 필요한 날 견고하던 사랑탑이 흔들흔들 하진 않나 확인이 필요한 날이다 요즘 유난히 남친, 여친의 심기가 불편한 것 같단 생각이 들진 않았는지? 오늘... ",https://www.econovill.com/news/articleView.html?idxno=623780,https://www.econovill.com/news/articleView.html?idxno=623780
495,2023-08-30 00:06:00,[오늘의운세] 8월30일(수) 띠별·별자리,"<b>자양강장제</b> 전갈자리 견고하던 사랑탑이 흔들흔들 하진 않나 확인이 필요한 날이다 요즘 유난히 남친, 여친의 심기가 불편한 것 같단 생각이 들진 않았는지? 오늘 허심탄회한 대화의 자리를 마련하자. 큰맘 먹고 근사한... ",http://www.fntimes.com/html/view.php?ud=202308300003104599c1c16452b0_18,http://www.fntimes.com/html/view.php?ud=202308300003104599c1c16452b0_18
496,2023-08-30 00:06:00,[오늘의 운세] 2023년 8월 30일(수) ★별자리 운세★,"<b>자양강장제</b>◆전갈자리견고하던 사랑탑이 흔들흔들 하진 않나 확인이 필요한 날이다 요즘 유난히 남친, 여친의 심기가 불편한 것 같단 생각이 들진 않았는지? 오늘 허심탄회한 대화의 자리를 마련하자. 큰맘 먹고 근사한... ",http://www.srtimes.kr/news/articleView.html?idxno=141559,http://www.srtimes.kr/news/articleView.html?idxno=141559
497,2023-08-30 00:02:00,오늘의 별자리 운세(8월 30일),"<b>자양강장제</b> 전갈자리 견고하던 사랑탑이 흔들흔들 하진 않나 확인이 필요한 날이다 요즘 유난히 남친, 여친의 심기가 불편한 것 같단 생각이 들진 않았는지? 오늘 허심탄회한 대화의 자리를 마련하자. 큰맘 먹고 근사한... ",http://www.hansbiz.co.kr/news/articleView.html?idxno=660619,http://www.hansbiz.co.kr/news/articleView.html?idxno=660619
498,2023-08-30 00:02:00,[오늘의 별자리 운세] 2023년 8월 30일 수요일,"<b>자양강장제</b> 전갈자리 견고하던 사랑탑이 흔들흔들 하진 않나 확인이 필요한 날이다 요즘 유난히 남친, 여친의 심기가 불편한 것 같단 생각이 들진 않았는지? 오늘 허심탄회한 대화의 자리를 마련하자. 큰맘 먹고 근사한... ",http://www.joongboo.com/news/articleView.html?idxno=363607597,http://www.joongboo.com/news/articleView.html?idxno=363607597
499,2023-08-30 00:02:00,"2023년 8월30일(수) '오늘의운세' 띠별, 별자리","<b>자양강장제</b> 전갈자리 견고하던 사랑탑이 흔들흔들 하진 않나 확인이 필요한 날이다 요즘 유난히 남친, 여친의 심기가 불편한 것 같단 생각이 들진 않았는지? 오늘 허심탄회한 대화의 자리를 마련하자. 큰맘 먹고 근사한... ",https://www.mhns.co.kr/news/articleView.html?idxno=560290,https://www.mhns.co.kr/news/articleView.html?idxno=560290
500,2023-08-30 00:01:00,[오늘의 운세] 2023년 8월30일 띠별‧별자리,"<b>자양강장제</b> [전갈자리] 견고하던 사랑탑이 흔들흔들 하진 않나 확인이 필요한 날이다 요즘 유난히 남친, 여친의 심기가 불편한 것 같단 생각이 들진 않았는지? 오늘 허심탄회한 대화의 자리를 마련하자. 큰맘 먹고... ",http://www.inews24.com/view/1621334,https://n.news.naver.com/mnews/article/031/0000769097?sid=103
501,2023-08-30 00:00:00,[오늘의 운세] 2023년 08월 30일 별자리 운세,"하루간의 심신의 피로를 말끔하게 씻어낼 수 있도록~ 행운의 아이템 : <b>자양강장제</b> [전갈자리 10.24 ~ 11.22] 견고하던 사랑탑이 흔들흔들 하진 않나 확인이 필요한 날이다 요즘 유난히 남친, 여친의 심기가 불편한 것 같단... ",https://www.ytn.co.kr/_ln/0121_202308300000000002,https://n.news.naver.com/mnews/article/052/0001929149?sid=004
502,2023-08-29 19:02:00,2023년 8월 30일 별자리 운세,"<b>자양강장제</b> 전갈자리 견고하던 사랑탑이 흔들흔들 하진 않나 확인이 필요한 날이다 요즘 유난히 남친, 여친의 심기가 불편한 것 같단 생각이 들진 않았는지? 오늘 허심탄회한 대화의 자리를 마련하자. 큰맘 먹고 근사한... ",http://woman.chosun.com/news/articleView.html?idxno=111528,http://woman.chosun.com/news/articleView.html?idxno=111528
503,2023-08-29 05:34:00,"물병자리 '욕심 낼수록', 물고기자리 '말조심' [화요일 별자리 운세]","블랙진 황소자리 : 컨디션이 업업업 상승하는 날 <b>자양강장제</b> 세 병을 한꺼번에 마신 듯, 컨디션이 업업업 상승하는 날이다. 몸도 가뿐한 것이, 기분도 좋으니 뭐든 할 수있을것 같다. 다만, 들뜬 기분에 덜렁거리다 물건을... ",https://www.econovill.com/news/articleView.html?idxno=623622,https://www.econovill.com/news/articleView.html?idxno=623622
504,2023-08-29 00:36:00,[오늘의운세] 8월29일(화) 띠별·별자리,"블랙진 황소자리 <b>자양강장제</b> 세 병을 한꺼번에 마신 듯, 컨디션이 업업업 상승하는 날이다. 몸도 가뿐한 것이, 기분도 좋으니 뭐든 할 수있을것 같다. 다만, 들뜬 기분에 덜렁거리다 물건을 잃어버릴 수 있으니 오늘... ",http://www.fntimes.com/html/view.php?ud=202308290033569615c1c16452b0_18,http://www.fntimes.com/html/view.php?ud=202308290033569615c1c16452b0_18
505,2023-08-29 00:06:00,[오늘의 운세] 2023년 8월 29일(화) ★별자리 운세★,"블랙진◆황소자리<b>자양강장제</b> 세 병을 한꺼번에 마신 듯, 컨디션이 업업업 상승하는 날이다. 몸도 가뿐한 것이, 기분도 좋으니 뭐든 할 수있을것 같다. 다만, 들뜬 기분에 덜렁거리다 물건을 잃어버릴 수 있으니 오늘 소지품... ",http://www.srtimes.kr/news/articleView.html?idxno=141486,http://www.srtimes.kr/news/articleView.html?idxno=141486
506,2023-08-29 00:02:00,오늘의 별자리 운세(8월 29일),"블랙진 황소자리 <b>자양강장제</b> 세 병을 한꺼번에 마신 듯, 컨디션이 업업업 상승하는 날이다. 몸도 가뿐한 것이, 기분도 좋으니 뭐든 할 수있을것 같다. 다만, 들뜬 기분에 덜렁거리다 물건을 잃어버릴 수 있으니 오늘 소지품... ",http://www.hansbiz.co.kr/news/articleView.html?idxno=660618,http://www.hansbiz.co.kr/news/articleView.html?idxno=660618
507,2023-08-29 00:02:00,"2023년 8월29일(화) '오늘의운세' 띠별, 별자리","블랙진 황소자리 <b>자양강장제</b> 세 병을 한꺼번에 마신 듯, 컨디션이 업업업 상승하는 날이다. 몸도 가뿐한 것이, 기분도 좋으니 뭐든 할 수있을것 같다. 다만, 들뜬 기분에 덜렁거리다 물건을 잃어버릴 수 있으니 오늘... ",https://www.mhns.co.kr/news/articleView.html?idxno=560194,https://www.mhns.co.kr/news/articleView.html?idxno=560194
508,2023-08-29 00:02:00,[오늘의 별자리 운세] 2023년 8월 29일 화요일,"블랙진 황소자리 <b>자양강장제</b> 세 병을 한꺼번에 마신 듯, 컨디션이 업업업 상승하는 날이다. 몸도 가뿐한 것이, 기분도 좋으니 뭐든 할 수있을것 같다. 다만, 들뜬 기분에 덜렁거리다 물건을 잃어버릴 수 있으니 오늘 소지품... ",http://www.joongboo.com/news/articleView.html?idxno=363607596,http://www.joongboo.com/news/articleView.html?idxno=363607596
509,2023-08-29 00:01:00,[오늘의 운세] 2023년 8월29일 띠별‧별자리,"블랙진 [황소자리] <b>자양강장제</b> 세 병을 한꺼번에 마신 듯, 컨디션이 업업업 상승하는 날이다. 몸도 가뿐한 것이, 기분도 좋으니 뭐든 할 수있을것 같다. 다만, 들뜬 기분에 덜렁거리다 물건을 잃어버릴 수 있으니 오늘... ",http://www.inews24.com/view/1621329,https://n.news.naver.com/mnews/article/031/0000768787?sid=103
510,2023-08-29 00:00:00,[오늘의 운세] 2023년 08월 29일 별자리 운세,"행운의 아이템 : 블랙진 [황소자리 4.20 ~ 5.20] <b>자양강장제</b> 세 병을 한꺼번에 마신 듯, 컨디션이 업업업 상승하는 날이다. 몸도 가뿐한 것이, 기분도 좋으니 뭐든 할 수있을것 같다. 다만, 들뜬 기분에 덜렁거리다 물건을... ",https://www.ytn.co.kr/_ln/0121_202308290000000002,https://n.news.naver.com/mnews/article/052/0001928647?sid=004
511,2023-08-28 19:02:00,2023년 8월 29일 별자리 운세,"블랙진 황소자리 <b>자양강장제</b> 세 병을 한꺼번에 마신 듯, 컨디션이 업업업 상승하는 날이다. 몸도 가뿐한 것이, 기분도 좋으니 뭐든 할 수있을것 같다. 다만, 들뜬 기분에 덜렁거리다 물건을 잃어버릴 수 있으니 오늘 소지품... ",http://woman.chosun.com/news/articleView.html?idxno=111527,http://woman.chosun.com/news/articleView.html?idxno=111527
512,2023-08-28 07:12:00,"[소비자가 뽑은 참 좋은 브랜드-박카스] 깐깐한 품질관리, 소비자 취향 저격하...","박카스가 국민 <b>자양강장제</b>이자 피로회복제로 오랜 기간 꾸준히 사랑 받아온 배경으로는 맛과 품질 그리고 소비자의 감성을 건드리는 마케팅, 변화하는 소비 트렌드에 맞춘 제품 개선 등의 노력이 꼽힌다.... ",http://www.consumernews.co.kr/news/articleView.html?idxno=685910,http://www.consumernews.co.kr/news/articleView.html?idxno=685910
513,2023-08-26 09:00:00,폭염·장마에 온라인 웃었다,"에어컨이 686%, 휴대용 선풍기가 539%, 써큘레이터가 215% 매출 급등했고, 선크림(86%)과 고카페인 음료(188%), <b>자양강장제</b>(218%) 등 여름에 많이 소비되는 제품도 매출이 늘었다. 홈플러스 측은 폭염 외에도 폭우 역시 온라인몰... ",http://www.enewstoday.co.kr/news/articleView.html?idxno=2031995,http://www.enewstoday.co.kr/news/articleView.html?idxno=2031995
514,2023-08-25 16:33:00,'활짝 웃는 김기현' 아래 &quot;바다 지켜야 아이 지킨다&quot; 시위,무덥지만 출근길에 지나가는 시민이 사다 준 생수와 <b>자양강장제</b>에 기운을 내 눈을 부릅 떠봅니다.&quot; 일본 정부의 후쿠시마 원전 오염수 방류 중단을 요구하며 25일 김기현 국민의힘 대표의 지역구인 남구에서 1인 시위를... ,https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002955881&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,https://n.news.naver.com/mnews/article/047/0002403993?sid=100
515,2023-08-25 15:50:00,"홈플러스, 온라인 여름 매출 '고공행진'…매출 38배 '껑충'","△고카페인 음료(188%) △<b>자양강장제</b>류(218%) 등 기능성 음료 매출는 76% 뛰었다. 별도의 조리 과정이 필요 없는 △즉석밥, 컵밥류 등 대용식(34%) △차렵이불(99%) △냉감소재 침구류(46%) 등의 판매도 늘어났다. 긴 장마와... ",https://www.theguru.co.kr/news/article.html?no=59024,https://www.theguru.co.kr/news/article.html?no=59024
516,2023-08-25 15:42:00,홈플러스 &quot;날씨 마케팅·간편결제 효과… 온라인 매출 급증&quot;,"무더위로 지친 몸에 활력을 주는 고카페인 음료(188%)와 <b>자양강장제</b>류(218%) 등 기능성 음료 매출도 76% 뛰었다. 별도의 조리 과정이 필요 없는 즉석밥, 컵밥류 등 대용식(34%)과 차렵이불(99%), 냉감소재 침구류(46%) 등의... ",http://www.newsdream.kr/news/articleView.html?idxno=45936,http://www.newsdream.kr/news/articleView.html?idxno=45936
517,2023-08-25 15:12:00,"폭염·장마가 매출 '효자'... 홈플러스 온라인, 역대급 기록 세워","무더위로 지친 몸에 활력을 주는 고카페인 음료(188%)와 <b>자양강장제</b>류(218%) 등 기능성 음료 매출도 76% 뛰었다. 별도의 조리 과정이 필요 없는 즉석밥, 컵밥류 등 대용식(34%)과 차렵이불(99%), 냉감소재 침구류(46%) 등의... ",http://www.meconomynews.com/news/articleView.html?idxno=81056,http://www.meconomynews.com/news/articleView.html?idxno=81056
518,2023-08-25 14:37:00,&quot;32도 이상이면 냉면 추천했더니 매출 38배 올랐다&quot;,"무더위로 지친 몸에 활력을 주는 고카페인 음료(188%)와 <b>자양강장제</b>류(218%) 등 기능성 음료 매출도 76% 뛰었다. 별도의 조리 과정이 필요 없는 즉석밥, 컵밥류 등 대용식(34%)과 차렵이불(99%), 냉감소재 침구류(46%) 등의... ",http://www.fnnews.com/news/202308251425083592,https://n.news.naver.com/mnews/article/014/0005062299?sid=101
519,2023-08-24 21:38:00,"홈플러스, 여름 주요 품목 매출 최대 38% '↑'","작년 동기 대비 매출 상승이 두드러진 품목은 에어컨(686%), 휴대용 선풍기(539%), 써큘레이터(215%), 선크림(86%), 물놀이튜브(11%), 고카페인 음료(188%), <b>자양강장제</b>류(218%), 대용식(34%), 차렵이불(99%), 냉감소재 침구류(46... ",https://www.newsfreezone.co.kr/news/articleView.html?idxno=507429,https://www.newsfreezone.co.kr/news/articleView.html?idxno=507429
520,2023-08-24 20:54:00,"[유통가 투데이] GS25, 1.2미터 빅사이즈 팝콘 증정 프로모션 外","고카페인 음료(188%)와 <b>자양강장제</b>류(218%) 등 기능성 음료 매출도 76% 올랐다. 즉석밥, 컵밥류 등 대용식(34%)과 차렵이불(99%), 냉감소재 침구류(46%) 등도 증가했다. 조혜영 홈플러스 온라인마케팅본부장은 &quot;데이터에... ",https://it.chosun.com/site/data/html_dir/2023/08/24/2023082403140.html,https://it.chosun.com/site/data/html_dir/2023/08/24/2023082403140.html
521,2023-08-24 19:46:00,"'한국인의 밥상' 이열치열 밥상, 고추구이·고추장떡→민어매운탕",천연 <b>자양강장제</b>로 불리는 부추에 칼칼한 청양고추를 잔뜩 넣고 만든 정구지부침개는 간단히 만들 수 있어 요긴한 음식이다. 칼칼한 양념이 진하게 밴 닭갈비도 이런 날 빠질 수 없다는데. 매운 음식으로 한바탕 땀을 빼고... ,http://www.celuvmedia.com/article.php?aid=1692873780460545006,http://www.celuvmedia.com/article.php?aid=1692873780460545006
522,2023-08-24 19:42:00,'한국인의 밥상' 더위를 이기는 지혜의 밥상,천연 <b>자양강장제</b>로 불리는 부추에 칼칼한 청양고추를 잔뜩 넣고 만든 정구지부침개는 간단히 만들 수 있어 요긴한 음식이다. 칼칼한 양념이 진하게 밴 닭갈비도 이런 날 빠질 수 없다는데. 매운 음식으로 한바탕 땀을 빼고... ,https://www.cbci.co.kr/news/articleView.html?idxno=446021,https://www.cbci.co.kr/news/articleView.html?idxno=446021
